"date","employeeID","qualOfCare","patientWorkload","numDailyStaffedNurses"
2001-12-23,"004297","Poor",11,6
2001-12-23,"002864","Poor",10,6
2001-12-23,"002677","Fair",6,6
2001-12-23,"008279","Fair",6,6
2001-12-23,"003184","Fair",5,6
2001-12-23,"006773","Poor",11,6
2001-12-24,"003825","Excellent",6,11
2001-12-24,"005098","Excellent",3,11
2001-12-24,"008041","Good",7,11
2001-12-24,"0056","Excellent",4,11
2001-12-24,"005828","Excellent",5,11
2001-12-24,"003184","Excellent",5,11
2001-12-24,"004326","Good",6,11
2001-12-24,"006773","Excellent",5,11
2001-12-24,"001221","Excellent",2,11
2001-12-24,"006605","Excellent",3,11
2001-12-24,"003369","Poor",7,11
2001-12-25,"005098","Excellent",4,12
2001-12-25,"006605","Good",5,12
2001-12-25,"004628","Excellent",2,12
2001-12-25,"00854","Excellent",7,12
2001-12-25,"007559","Good",7,12
2001-12-25,"006393","Good",8,12
2001-12-25,"0056","Excellent",6,12
2001-12-25,"002864","Excellent",3,12
2001-12-25,"001273","Excellent",4,12
2001-12-25,"006225","Excellent",4,12
2001-12-25,"004293","Excellent",3,12
2001-12-25,"003825","Fair",7,12
2001-12-26,"004628","Good",5,9
2001-12-26,"005828","Excellent",5,9
2001-12-26,"005098","Excellent",5,9
2001-12-26,"0056","Excellent",3,9
2001-12-26,"004326","Excellent",4,9
2001-12-26,"00293","Good",5,9
2001-12-26,"004840","Excellent",2,9
2001-12-26,"006225","Excellent",4,9
2001-12-26,"001273","Good",5,9
2001-12-27,"007923","Good",9,11
2001-12-27,"006605","Excellent",4,11
2001-12-27,"004840","Good",5,11
2001-12-27,"003135","Good",5,11
2001-12-27,"003184","Excellent",4,11
2001-12-27,"004293","Good",7,11
2001-12-27,"008279","Excellent",3,11
2001-12-27,"006595","Excellent",8,11
2001-12-27,"006225","Good",6,11
2001-12-27,"008041","Excellent",3,11
2001-12-27,"00715","Excellent",4,11
2001-12-28,"005098","Excellent",9,12
2001-12-28,"002677","Good",6,12
2001-12-28,"006595","Excellent",3,12
2001-12-28,"00293","Good",7,12
2001-12-28,"004347","Good",5,12
2001-12-28,"004628","Fair",7,12
2001-12-28,"006225","Excellent",3,12
2001-12-28,"004326","Excellent",5,12
2001-12-28,"004840","Excellent",3,12
2001-12-28,"008041","Excellent",4,12
2001-12-28,"006605","Excellent",4,12
2001-12-28,"001273","Excellent",3,12
2001-12-29,"006225","Fair",6,5
2001-12-29,"002864","Poor",9,5
2001-12-29,"008279","Fair",8,5
2001-12-29,"002677","Poor",10,5
2001-12-29,"007559","Good",7,5
2001-12-30,"008279","Fair",6,4
2001-12-30,"006595","Good",6,4
2001-12-30,"004297","Poor",8,4
2001-12-30,"006225","Poor",10,4
2001-12-31,"002677","Excellent",7,11
2001-12-31,"004347","Excellent",3,11
2001-12-31,"003825","Good",6,11
2001-12-31,"0056","Excellent",6,11
2001-12-31,"005098","Good",5,11
2001-12-31,"005828","Excellent",5,11
2001-12-31,"003184","Good",9,11
2001-12-31,"008164","Good",6,11
2001-12-31,"001273","Good",5,11
2001-12-31,"00715","Excellent",4,11
2001-12-31,"004326","Good",7,11
2002-01-01,"003825","Excellent",3,12
2002-01-01,"007923","Good",5,12
2002-01-01,"002677","Good",6,12
2002-01-01,"008279","Excellent",5,12
2002-01-01,"008041","Good",7,12
2002-01-01,"003369","Excellent",5,12
2002-01-01,"003135","Excellent",4,12
2002-01-01,"004326","Good",5,12
2002-01-01,"004297","Excellent",2,12
2002-01-01,"004628","Excellent",5,12
2002-01-01,"004293","Excellent",3,12
2002-01-01,"007559","Good",7,12
2002-01-02,"00715","Fair",8,10
2002-01-02,"005828","Excellent",3,10
2002-01-02,"003184","Good",6,10
2002-01-02,"004297","Excellent",5,10
2002-01-02,"002677","Excellent",3,10
2002-01-02,"008279","Excellent",2,10
2002-01-02,"00293","Excellent",4,10
2002-01-02,"004347","Excellent",5,10
2002-01-02,"004840","Excellent",2,10
2002-01-02,"003135","Good",4,10
2002-01-03,"002677","Excellent",3,11
2002-01-03,"004347","Good",7,11
2002-01-03,"007923","Excellent",3,11
2002-01-03,"003184","Good",10,11
2002-01-03,"0056","Excellent",4,11
2002-01-03,"005828","Excellent",5,11
2002-01-03,"003135","Excellent",6,11
2002-01-03,"004628","Good",5,11
2002-01-03,"004297","Good",7,11
2002-01-03,"006605","Excellent",4,11
2002-01-03,"003369","Excellent",3,11
2002-01-04,"002677","Excellent",8,10
2002-01-04,"002864","Excellent",5,10
2002-01-04,"003825","Excellent",3,10
2002-01-04,"004347","Excellent",4,10
2002-01-04,"0056","Excellent",5,10
2002-01-04,"003184","Excellent",7,10
2002-01-04,"008041","Excellent",7,10
2002-01-04,"003369","Good",6,10
2002-01-04,"006595","Good",4,10
2002-01-04,"008164","Good",5,10
2002-01-05,"002677","Good",7,8
2002-01-05,"006393","Fair",6,8
2002-01-05,"003184","Fair",6,8
2002-01-05,"008279","Poor",10,8
2002-01-05,"006225","Fair",8,8
2002-01-05,"002864","Excellent",7,8
2002-01-05,"006595","Good",6,8
2002-01-05,"006773","Poor",9,8
2002-01-06,"002677","Fair",6,6
2002-01-06,"006595","Excellent",2,6
2002-01-06,"006225","Poor",9,6
2002-01-06,"003184","Good",6,6
2002-01-06,"008279","Poor",8,6
2002-01-06,"005098","Good",5,6
2002-01-07,"002864","Excellent",4,9
2002-01-07,"007923","Excellent",6,9
2002-01-07,"003369","Fair",10,9
2002-01-07,"006595","Excellent",4,9
2002-01-07,"006225","Good",5,9
2002-01-07,"004628","Excellent",3,9
2002-01-07,"003825","Excellent",3,9
2002-01-07,"00293","Excellent",5,9
2002-01-07,"008279","Excellent",3,9
2002-01-08,"004840","Good",5,10
2002-01-08,"002864","Good",7,10
2002-01-08,"008041","Excellent",3,10
2002-01-08,"005828","Excellent",4,10
2002-01-08,"003369","Good",5,10
2002-01-08,"001273","Fair",8,10
2002-01-08,"002677","Excellent",4,10
2002-01-08,"004628","Excellent",3,10
2002-01-08,"004297","Excellent",4,10
2002-01-08,"006393","Good",6,10
2002-01-09,"003369","Excellent",4,10
2002-01-09,"004628","Fair",8,10
2002-01-09,"003825","Good",6,10
2002-01-09,"00854","Good",5,10
2002-01-09,"006605","Excellent",3,10
2002-01-09,"004840","Excellent",4,10
2002-01-09,"004347","Good",6,10
2002-01-09,"008279","Excellent",5,10
2002-01-09,"008164","Excellent",4,10
2002-01-09,"004293","Good",6,10
2002-01-10,"006595","Good",5,11
2002-01-10,"004347","Excellent",4,11
2002-01-10,"003369","Excellent",4,11
2002-01-10,"001221","Excellent",4,11
2002-01-10,"008164","Excellent",2,11
2002-01-10,"006773","Excellent",3,11
2002-01-10,"003825","Good",7,11
2002-01-10,"006605","Excellent",6,11
2002-01-10,"006393","Excellent",4,11
2002-01-10,"00293","Excellent",7,11
2002-01-10,"004297","Excellent",7,11
2002-01-11,"004326","Excellent",4,12
2002-01-11,"007923","Excellent",5,12
2002-01-11,"003135","Good",8,12
2002-01-11,"004628","Good",6,12
2002-01-11,"00854","Good",5,12
2002-01-11,"001273","Excellent",4,12
2002-01-11,"002864","Fair",6,12
2002-01-11,"004347","Excellent",4,12
2002-01-11,"005828","Good",6,12
2002-01-11,"006225","Good",7,12
2002-01-11,"004297","Excellent",5,12
2002-01-11,"006605","Excellent",6,12
2002-01-12,"008279","Poor",9,7
2002-01-12,"006225","Poor",11,7
2002-01-12,"002677","Good",4,7
2002-01-12,"003184","Poor",9,7
2002-01-12,"006773","Poor",14,7
2002-01-12,"006595","Good",6,7
2002-01-12,"007559","Poor",8,7
2002-01-13,"008279","Good",5,5
2002-01-13,"005098","Fair",8,5
2002-01-13,"002864","Good",9,5
2002-01-13,"006595","Fair",8,5
2002-01-13,"007559","Fair",8,5
2002-01-14,"002677","Excellent",3,10
2002-01-14,"004326","Excellent",5,10
2002-01-14,"00854","Good",6,10
2002-01-14,"007559","Poor",8,10
2002-01-14,"007923","Excellent",4,10
2002-01-14,"003184","Excellent",3,10
2002-01-14,"00715","Excellent",5,10
2002-01-14,"008279","Good",7,10
2002-01-14,"006773","Excellent",4,10
2002-01-14,"004628","Excellent",5,10
2002-01-15,"002864","Fair",9,12
2002-01-15,"004293","Excellent",5,12
2002-01-15,"004297","Excellent",5,12
2002-01-15,"00293","Good",7,12
2002-01-15,"003369","Good",6,12
2002-01-15,"008041","Excellent",7,12
2002-01-15,"005828","Good",7,12
2002-01-15,"006773","Excellent",3,12
2002-01-15,"003825","Excellent",4,12
2002-01-15,"008164","Good",6,12
2002-01-15,"007559","Good",6,12
2002-01-15,"008279","Poor",9,12
2002-01-16,"004293","Good",5,8
2002-01-16,"004347","Good",7,8
2002-01-16,"003135","Excellent",2,8
2002-01-16,"006773","Good",7,8
2002-01-16,"00293","Excellent",3,8
2002-01-16,"003184","Excellent",4,8
2002-01-16,"003825","Excellent",3,8
2002-01-16,"006605","Excellent",4,8
2002-01-17,"003825","Excellent",2,12
2002-01-17,"006773","Excellent",5,12
2002-01-17,"007559","Poor",10,12
2002-01-17,"006605","Good",5,12
2002-01-17,"003369","Excellent",3,12
2002-01-17,"004840","Excellent",6,12
2002-01-17,"004297","Excellent",4,12
2002-01-17,"001221","Excellent",4,12
2002-01-17,"00293","Excellent",7,12
2002-01-17,"004326","Excellent",4,12
2002-01-17,"004293","Excellent",3,12
2002-01-17,"005098","Excellent",4,12
2002-01-18,"005828","Good",5,12
2002-01-18,"003184","Good",6,12
2002-01-18,"008279","Excellent",5,12
2002-01-18,"004347","Excellent",6,12
2002-01-18,"006393","Excellent",4,12
2002-01-18,"003135","Good",5,12
2002-01-18,"008164","Good",6,12
2002-01-18,"0056","Good",8,12
2002-01-18,"001273","Good",5,12
2002-01-18,"004840","Excellent",3,12
2002-01-18,"008041","Excellent",4,12
2002-01-18,"004293","Excellent",3,12
2002-01-19,"004297","Poor",8,6
2002-01-19,"008279","Fair",7,6
2002-01-19,"006773","Poor",10,6
2002-01-19,"006225","Poor",7,6
2002-01-19,"003184","Good",5,6
2002-01-19,"002864","Poor",8,6
2002-01-20,"008279","Good",5,6
2002-01-20,"002677","Poor",8,6
2002-01-20,"003184","Fair",12,6
2002-01-20,"006595","Good",6,6
2002-01-20,"004297","Fair",7,6
2002-01-20,"007559","Fair",6,6
2002-01-21,"006225","Excellent",2,11
2002-01-21,"0056","Excellent",3,11
2002-01-21,"008164","Good",10,11
2002-01-21,"00715","Good",6,11
2002-01-21,"001221","Good",9,11
2002-01-21,"005098","Excellent",4,11
2002-01-21,"006605","Good",6,11
2002-01-21,"002864","Excellent",4,11
2002-01-21,"008279","Excellent",2,11
2002-01-21,"006773","Excellent",6,11
2002-01-21,"004840","Good",7,11
2002-01-22,"001221","Excellent",3,11
2002-01-22,"006773","Good",7,11
2002-01-22,"008279","Excellent",3,11
2002-01-22,"004293","Good",5,11
2002-01-22,"007559","Excellent",3,11
2002-01-22,"0056","Good",6,11
2002-01-22,"008041","Excellent",6,11
2002-01-22,"003825","Excellent",2,11
2002-01-22,"006605","Excellent",8,11
2002-01-22,"006595","Good",7,11
2002-01-22,"008164","Excellent",5,11
2002-01-23,"004347","Excellent",3,10
2002-01-23,"00715","Excellent",5,10
2002-01-23,"004628","Good",8,10
2002-01-23,"003184","Excellent",5,10
2002-01-23,"002864","Excellent",4,10
2002-01-23,"0056","Excellent",3,10
2002-01-23,"002677","Excellent",8,10
2002-01-23,"008041","Good",5,10
2002-01-23,"005828","Excellent",4,10
2002-01-23,"004297","Excellent",4,10
2002-01-24,"007559","Excellent",5,12
2002-01-24,"002864","Good",5,12
2002-01-24,"007923","Good",6,12
2002-01-24,"004840","Excellent",6,12
2002-01-24,"008279","Excellent",6,12
2002-01-24,"006595","Excellent",5,12
2002-01-24,"006605","Excellent",4,12
2002-01-24,"005828","Good",7,12
2002-01-24,"004628","Good",5,12
2002-01-24,"004347","Excellent",6,12
2002-01-24,"003184","Good",5,12
2002-01-24,"008164","Excellent",4,12
2002-01-25,"001221","Good",5,12
2002-01-25,"006595","Excellent",5,12
2002-01-25,"005098","Excellent",4,12
2002-01-25,"007559","Excellent",5,12
2002-01-25,"004297","Excellent",4,12
2002-01-25,"008164","Excellent",4,12
2002-01-25,"006605","Good",5,12
2002-01-25,"004326","Excellent",4,12
2002-01-25,"006393","Fair",5,12
2002-01-25,"00854","Good",4,12
2002-01-25,"007923","Good",6,12
2002-01-25,"004628","Excellent",5,12
2002-01-26,"006225","Poor",10,7
2002-01-26,"006595","Fair",7,7
2002-01-26,"003184","Good",4,7
2002-01-26,"008279","Poor",9,7
2002-01-26,"006773","Excellent",9,7
2002-01-26,"002677","Fair",10,7
2002-01-26,"004297","Good",10,7
2002-01-27,"003184","Good",5,6
2002-01-27,"006225","Fair",6,6
2002-01-27,"008279","Poor",8,6
2002-01-27,"004297","Good",6,6
2002-01-27,"002677","Good",7,6
2002-01-27,"002864","Fair",10,6
2002-01-28,"002864","Excellent",4,12
2002-01-28,"006595","Excellent",4,12
2002-01-28,"008279","Excellent",6,12
2002-01-28,"006225","Excellent",6,12
2002-01-28,"003135","Good",7,12
2002-01-28,"00293","Excellent",3,12
2002-01-28,"006393","Excellent",2,12
2002-01-28,"0056","Excellent",3,12
2002-01-28,"002677","Good",6,12
2002-01-28,"004297","Good",6,12
2002-01-28,"005098","Good",5,12
2002-01-28,"00715","Excellent",4,12
2002-01-29,"007559","Good",4,10
2002-01-29,"008041","Good",6,10
2002-01-29,"006773","Excellent",6,10
2002-01-29,"006605","Poor",11,10
2002-01-29,"004347","Good",6,10
2002-01-29,"005828","Excellent",4,10
2002-01-29,"005098","Good",7,10
2002-01-29,"002677","Excellent",2,10
2002-01-29,"003184","Excellent",3,10
2002-01-29,"004293","Excellent",7,10
2002-01-30,"00854","Excellent",4,12
2002-01-30,"005098","Excellent",2,12
2002-01-30,"00293","Excellent",2,12
2002-01-30,"003369","Good",5,12
2002-01-30,"00715","Excellent",4,12
2002-01-30,"004628","Good",5,12
2002-01-30,"006605","Excellent",7,12
2002-01-30,"007923","Good",5,12
2002-01-30,"008279","Excellent",4,12
2002-01-30,"005828","Excellent",3,12
2002-01-30,"0056","Good",6,12
2002-01-30,"004840","Excellent",4,12
2002-01-31,"008041","Excellent",2,11
2002-01-31,"007559","Excellent",2,11
2002-01-31,"006773","Fair",7,11
2002-01-31,"001273","Excellent",6,11
2002-01-31,"004297","Good",6,11
2002-01-31,"006595","Excellent",3,11
2002-01-31,"003135","Excellent",6,11
2002-01-31,"00293","Excellent",8,11
2002-01-31,"005098","Good",6,11
2002-01-31,"004628","Excellent",4,11
2002-01-31,"003825","Excellent",3,11
2002-02-01,"002864","Good",4,11
2002-02-01,"006773","Excellent",7,11
2002-02-01,"007923","Excellent",3,11
2002-02-01,"005828","Excellent",3,11
2002-02-01,"003369","Excellent",4,11
2002-02-01,"006393","Good",5,11
2002-02-01,"001273","Excellent",7,11
2002-02-01,"004293","Good",4,11
2002-02-01,"004347","Good",6,11
2002-02-01,"002677","Excellent",3,11
2002-02-01,"004297","Good",6,11
2002-02-02,"004297","Poor",7,4
2002-02-02,"006225","Poor",9,4
2002-02-02,"008279","Poor",8,4
2002-02-02,"002864","Fair",6,4
2002-02-03,"006595","Poor",11,7
2002-02-03,"002677","Good",5,7
2002-02-03,"003184","Fair",6,7
2002-02-03,"008279","Poor",9,7
2002-02-03,"006225","Poor",11,7
2002-02-03,"004297","Excellent",2,7
2002-02-03,"006773","Poor",7,7
2002-02-04,"007559","Fair",11,11
2002-02-04,"003184","Excellent",6,11
2002-02-04,"0056","Good",7,11
2002-02-04,"004628","Excellent",3,11
2002-02-04,"004840","Excellent",9,11
2002-02-04,"006393","Good",6,11
2002-02-04,"003825","Excellent",4,11
2002-02-04,"005828","Good",7,11
2002-02-04,"003135","Excellent",5,11
2002-02-04,"007923","Excellent",3,11
2002-02-04,"005098","Good",7,11
2002-02-05,"002677","Good",4,10
2002-02-05,"004347","Fair",7,10
2002-02-05,"001221","Good",4,10
2002-02-05,"007923","Good",5,10
2002-02-05,"007559","Excellent",3,10
2002-02-05,"005828","Good",8,10
2002-02-05,"003184","Excellent",4,10
2002-02-05,"002864","Excellent",3,10
2002-02-05,"00715","Excellent",4,10
2002-02-05,"004628","Excellent",4,10
2002-02-06,"002677","Excellent",2,12
2002-02-06,"004293","Good",6,12
2002-02-06,"004347","Excellent",2,12
2002-02-06,"0056","Excellent",2,12
2002-02-06,"002864","Good",4,12
2002-02-06,"004628","Good",5,12
2002-02-06,"006225","Good",7,12
2002-02-06,"007923","Good",8,12
2002-02-06,"006605","Excellent",3,12
2002-02-06,"008164","Good",6,12
2002-02-06,"003369","Excellent",4,12
2002-02-06,"003184","Excellent",6,12
2002-02-07,"004293","Excellent",4,13
2002-02-07,"004628","Excellent",3,13
2002-02-07,"003825","Fair",8,13
2002-02-07,"006605","Excellent",2,13
2002-02-07,"005098","Excellent",3,13
2002-02-07,"006595","Excellent",6,13
2002-02-07,"004297","Excellent",5,13
2002-02-07,"005828","Excellent",2,13
2002-02-07,"00854","Excellent",3,13
2002-02-07,"008279","Excellent",3,13
2002-02-07,"00715","Excellent",5,13
2002-02-07,"004326","Good",7,13
2002-02-07,"002677","Excellent",3,13
2002-02-08,"00715","Excellent",2,12
2002-02-08,"003369","Excellent",3,12
2002-02-08,"006225","Excellent",3,12
2002-02-08,"008041","Excellent",2,12
2002-02-08,"001221","Excellent",3,12
2002-02-08,"00854","Excellent",4,12
2002-02-08,"006393","Excellent",5,12
2002-02-08,"004628","Good",5,12
2002-02-08,"006605","Fair",7,12
2002-02-08,"008279","Fair",7,12
2002-02-08,"007559","Excellent",5,12
2002-02-08,"003825","Good",4,12
2002-02-09,"002677","Fair",9,6
2002-02-09,"008279","Poor",9,6
2002-02-09,"004297","Poor",9,6
2002-02-09,"006773","Poor",13,6
2002-02-09,"006595","Fair",7,6
2002-02-09,"006225","Excellent",2,6
2002-02-10,"004297","Poor",10,6
2002-02-10,"008279","Poor",8,6
2002-02-10,"006225","Fair",6,6
2002-02-10,"006773","Fair",8,6
2002-02-10,"007559","Fair",6,6
2002-02-10,"003184","Poor",9,6
2002-02-11,"004293","Excellent",3,11
2002-02-11,"005828","Excellent",4,11
2002-02-11,"004326","Excellent",3,11
2002-02-11,"001221","Good",7,11
2002-02-11,"007923","Good",6,11
2002-02-11,"006595","Excellent",4,11
2002-02-11,"008041","Good",4,11
2002-02-11,"00854","Excellent",3,11
2002-02-11,"006773","Excellent",7,11
2002-02-11,"004297","Poor",9,11
2002-02-11,"007559","Good",7,11
2002-02-12,"007559","Excellent",2,11
2002-02-12,"00854","Poor",9,11
2002-02-12,"002864","Excellent",3,11
2002-02-12,"008164","Excellent",3,11
2002-02-12,"0056","Good",6,11
2002-02-12,"007923","Excellent",3,11
2002-02-12,"006393","Excellent",3,11
2002-02-12,"00293","Excellent",5,11
2002-02-12,"004628","Excellent",4,11
2002-02-12,"004297","Excellent",2,11
2002-02-12,"004326","Good",4,11
2002-02-13,"003135","Poor",9,11
2002-02-13,"004326","Excellent",2,11
2002-02-13,"004293","Excellent",4,11
2002-02-13,"002677","Excellent",4,11
2002-02-13,"005828","Excellent",4,11
2002-02-13,"006393","Excellent",5,11
2002-02-13,"001221","Excellent",4,11
2002-02-13,"007923","Good",6,11
2002-02-13,"003184","Excellent",3,11
2002-02-13,"0056","Excellent",5,11
2002-02-13,"004840","Good",5,11
2002-02-14,"002864","Excellent",3,11
2002-02-14,"00293","Good",5,11
2002-02-14,"001221","Excellent",3,11
2002-02-14,"006595","Excellent",3,11
2002-02-14,"003135","Excellent",5,11
2002-02-14,"001273","Excellent",3,11
2002-02-14,"004326","Excellent",3,11
2002-02-14,"008164","Excellent",3,11
2002-02-14,"004347","Good",5,11
2002-02-14,"007923","Excellent",3,11
2002-02-14,"005098","Good",8,11
2002-02-15,"001221","Excellent",5,11
2002-02-15,"0056","Excellent",6,11
2002-02-15,"005098","Excellent",3,11
2002-02-15,"005828","Excellent",4,11
2002-02-15,"003135","Excellent",3,11
2002-02-15,"006595","Good",5,11
2002-02-15,"006773","Excellent",3,11
2002-02-15,"004326","Good",6,11
2002-02-15,"008041","Excellent",4,11
2002-02-15,"003369","Excellent",5,11
2002-02-15,"004297","Excellent",4,11
2002-02-16,"002677","Fair",7,6
2002-02-16,"006773","Good",6,6
2002-02-16,"006225","Poor",8,6
2002-02-16,"006595","Good",5,6
2002-02-16,"007559","Fair",6,6
2002-02-16,"008279","Good",7,6
2002-02-17,"002677","Fair",8,6
2002-02-17,"006225","Poor",13,6
2002-02-17,"006595","Poor",8,6
2002-02-17,"003184","Fair",6,6
2002-02-17,"008279","Poor",9,6
2002-02-17,"006773","Fair",6,6
2002-02-18,"004628","Excellent",4,12
2002-02-18,"006393","Good",6,12
2002-02-18,"004326","Excellent",5,12
2002-02-18,"004293","Good",4,12
2002-02-18,"001273","Excellent",3,12
2002-02-18,"00854","Good",5,12
2002-02-18,"003184","Excellent",4,12
2002-02-18,"008041","Excellent",4,12
2002-02-18,"00715","Excellent",5,12
2002-02-18,"005098","Excellent",3,12
2002-02-18,"006225","Fair",7,12
2002-02-18,"006595","Excellent",3,12
2002-02-19,"00715","Excellent",2,10
2002-02-19,"005098","Fair",5,10
2002-02-19,"003135","Excellent",4,10
2002-02-19,"007923","Fair",6,10
2002-02-19,"006225","Excellent",3,10
2002-02-19,"004326","Excellent",4,10
2002-02-19,"004293","Excellent",2,10
2002-02-19,"006393","Excellent",5,10
2002-02-19,"004297","Good",5,10
2002-02-19,"006605","Good",6,10
2002-02-20,"003184","Excellent",3,12
2002-02-20,"008041","Excellent",3,12
2002-02-20,"006595","Excellent",4,12
2002-02-20,"002677","Excellent",4,12
2002-02-20,"004628","Excellent",4,12
2002-02-20,"001273","Excellent",5,12
2002-02-20,"002864","Good",7,12
2002-02-20,"004326","Excellent",2,12
2002-02-20,"00293","Good",5,12
2002-02-20,"008279","Excellent",4,12
2002-02-20,"005828","Excellent",5,12
2002-02-20,"004840","Fair",7,12
2002-02-21,"003369","Fair",6,10
2002-02-21,"0056","Good",7,10
2002-02-21,"006225","Excellent",5,10
2002-02-21,"003825","Good",7,10
2002-02-21,"004628","Excellent",2,10
2002-02-21,"006393","Excellent",2,10
2002-02-21,"00293","Excellent",3,10
2002-02-21,"004293","Poor",11,10
2002-02-21,"001273","Good",6,10
2002-02-21,"006605","Excellent",5,10
